# kernel32.dll exports and whether ReactOS 0.4.16 (x86, reports NT 5.2) has them.
# Source: the export tables of \reactos\system32\kernel32.dll and kernel32_vista.dll
# inside the released ReactOS-0.4.16-i386 image, read with pefile. Not documentation:
# these are the bytes the target actually ships. Format: name<TAB>reactos|no<TAB>where
# Names come from that image plus every name in kernel32-exports.tsv, so a function
# XP has and ReactOS lacks appears here as absent rather than simply missing.
# kernel32_vista.dll is marked absent on purpose: it is an internal ReactOS module,
# imported in that image only by ReactOS's own DLLs, never by an application.
# Regenerate with scripts/fetch-reactos-exports.py <ReactOS-0.4.16-i386.iso>.
GetConsoleCommandHistoryLengthW	reactos	kernel32.dll
GetConsoleCommandHistoryW	reactos	kernel32.dll
GetConsoleCursorInfo	reactos	kernel32.dll
GetConsoleCursorMode	reactos	kernel32.dll
GetConsoleDisplayMode	reactos	kernel32.dll
GetConsoleFontInfo	reactos	kernel32.dll
GetConsoleFontSize	reactos	kernel32.dll
GetConsoleHardwareState	reactos	kernel32.dll
GetConsoleHistoryInfo	no	absent
GetConsoleInputExeNameA	reactos	kernel32.dll
GetConsoleInputExeNameW	reactos	kernel32.dll
GetConsoleInputWaitHandle	reactos	kernel32.dll
GetConsoleKeyboardLayoutNameA	reactos	kernel32.dll
GetConsoleKeyboardLayoutNameW	reactos	kernel32.dll
GetConsoleMode	reactos	kernel32.dll
GetConsoleNlsMode	reactos	kernel32.dll
GetConsoleOriginalTitleA	no	absent
GetConsoleOriginalTitleW	no	absent
GetConsoleOutputCP	reactos	kernel32.dll
GetConsoleProcessList	reactos	kernel32.dll
GetConsoleScreenBufferInfo	reactos	kernel32.dll
GetConsoleScreenBufferInfoEx	no	absent
GetConsoleSelectionInfo	reactos	kernel32.dll
GetConsoleTitleA	reactos	kernel32.dll
GetConsoleTitleW	reactos	kernel32.dll
GetConsoleWindow	reactos	kernel32.dll
GetCurrencyFormatA	reactos	kernel32.dll
GetCurrencyFormatEx	no	absent
GetCurrencyFormatW	reactos	kernel32.dll
GetCurrentActCtx	reactos	kernel32.dll
GetCurrentActCtxWorker	no	absent
GetCurrentApplicationUserModelId	no	absent
GetCurrentConsoleFont	reactos	kernel32.dll
GetCurrentConsoleFontEx	no	absent
GetCurrentDirectoryA	reactos	kernel32.dll
GetCurrentDirectoryW	reactos	kernel32.dll
GetCurrentPackageFamilyName	no	absent
GetCurrentPackageFullName	no	absent
GetCurrentPackageId	no	absent
GetCurrentPackageInfo	no	absent
GetCurrentPackagePath	no	absent
GetCurrentProcess	reactos	kernel32.dll
GetCurrentProcessId	reactos	kernel32.dll
GetCurrentProcessorNumber	reactos	kernel32.dll
GetCurrentProcessorNumberEx	no	absent
GetCurrentThread	reactos	kernel32.dll
GetCurrentThreadId	reactos	kernel32.dll
GetCurrentThreadStackLimits	no	absent
GetCurrentUmsThread	no	absent
GetDateFormatA	reactos	kernel32.dll
GetDateFormatAWorker	no	absent
GetDateFormatEx	no	absent
GetDateFormatW	reactos	kernel32.dll
GetDateFormatWWorker	no	absent
GetDaylightFlag	no	absent
GetDefaultCommConfigA	reactos	kernel32.dll
GetDefaultCommConfigW	reactos	kernel32.dll
GetDefaultSortKeySize	no	absent
GetDefaultSortkeySize	reactos	kernel32.dll
GetDevicePowerState	reactos	kernel32.dll
GetDiskFreeSpaceA	reactos	kernel32.dll
GetDiskFreeSpaceExA	reactos	kernel32.dll
GetDiskFreeSpaceExW	reactos	kernel32.dll
GetDiskFreeSpaceW	reactos	kernel32.dll
GetDllDirectoryA	reactos	kernel32.dll
GetDllDirectoryW	reactos	kernel32.dll
GetDriveTypeA	reactos	kernel32.dll
GetDriveTypeW	reactos	kernel32.dll
GetDurationFormat	no	absent
GetDurationFormatEx	no	absent
GetDynamicTimeZoneInformation	no	absent
GetEnabledExtendedFeatures	no	absent
GetEnabledXStateFeatures	no	absent
GetEncryptedFileVersionExt	no	absent
GetEnvironmentStrings	reactos	kernel32.dll
GetEnvironmentStringsA	reactos	kernel32.dll
GetEnvironmentStringsW	reactos	kernel32.dll
GetEnvironmentVariableA	reactos	kernel32.dll
GetEnvironmentVariableW	reactos	kernel32.dll
GetEraNameCountedString	no	absent
GetErrorMode	no	absent
GetExitCodeProcess	reactos	kernel32.dll
GetExitCodeThread	reactos	kernel32.dll
GetExpandedNameA	reactos	kernel32.dll
GetExpandedNameW	reactos	kernel32.dll
GetExtendedContextLength	no	absent
GetExtendedFeaturesMask	no	absent
GetFileAttributesA	reactos	kernel32.dll
GetFileAttributesExA	reactos	kernel32.dll
GetFileAttributesExW	reactos	kernel32.dll
GetFileAttributesTransactedA	no	absent
GetFileAttributesTransactedW	no	absent
GetFileAttributesW	reactos	kernel32.dll
GetFileBandwidthReservation	no	kernel32_vista.dll only
GetFileInformationByHandle	reactos	kernel32.dll
GetFileInformationByHandleEx	no	kernel32_vista.dll only
GetFileMUIInfo	no	kernel32_vista.dll only
GetFileMUIPath	no	kernel32_vista.dll only
GetFileSize	reactos	kernel32.dll
GetFileSizeEx	reactos	kernel32.dll
GetFileTime	reactos	kernel32.dll
GetFileType	reactos	kernel32.dll
GetFinalPathNameByHandleA	no	kernel32_vista.dll only
GetFinalPathNameByHandleW	no	kernel32_vista.dll only
GetFirmwareEnvironmentVariableA	reactos	kernel32.dll
GetFirmwareEnvironmentVariableExA	no	kernel32_vista.dll only
GetFirmwareEnvironmentVariableExW	no	kernel32_vista.dll only
GetFirmwareEnvironmentVariableW	reactos	kernel32.dll
GetFirmwareType	no	kernel32_vista.dll only
GetFullPathNameA	reactos	kernel32.dll
GetFullPathNameTransactedA	no	absent
GetFullPathNameTransactedW	no	absent
GetFullPathNameW	reactos	kernel32.dll
GetGeoInfoA	reactos	kernel32.dll
GetGeoInfoW	reactos	kernel32.dll
GetHandleContext	reactos	kernel32.dll
GetHandleInformation	reactos	kernel32.dll
GetHivePath	no	absent
GetLSCallbackTarget	no	absent
GetLSCallbackTemplate	no	absent
GetLargePageMinimum	reactos	kernel32.dll
GetLargestConsoleWindowSize	reactos	kernel32.dll
GetLastError	reactos	kernel32.dll
GetLinguistLangSize	reactos	kernel32.dll
GetLocalTime	reactos	kernel32.dll
GetLocaleInfoA	reactos	kernel32.dll
GetLocaleInfoEx	no	kernel32_vista.dll only
GetLocaleInfoW	reactos	kernel32.dll
GetLogicalDriveStringsA	reactos	kernel32.dll
GetLogicalDriveStringsW	reactos	kernel32.dll
GetLogicalDrives	reactos	kernel32.dll
GetLogicalProcessorInformation	reactos	kernel32.dll
GetLogicalProcessorInformationEx	no	absent
GetLongPathNameA	reactos	kernel32.dll
GetLongPathNameTransactedA	no	absent
GetLongPathNameTransactedW	no	absent
GetLongPathNameW	reactos	kernel32.dll
GetMailslotInfo	reactos	kernel32.dll
GetMaximumProcessorCount	no	absent
GetMaximumProcessorGroupCount	no	absent
GetMemoryErrorHandlingCapabilities	no	absent
GetModuleFileNameA	reactos	kernel32.dll
GetModuleFileNameW	reactos	kernel32.dll
GetModuleHandleA	reactos	kernel32.dll
GetModuleHandleExA	reactos	kernel32.dll
GetModuleHandleExW	reactos	kernel32.dll
GetModuleHandleW	reactos	kernel32.dll
GetNLSVersion	reactos	kernel32.dll
GetNLSVersionEx	reactos	kernel32.dll
GetNamedPipeAttribute	no	absent
GetNamedPipeClientComputerNameA	no	absent
GetNamedPipeClientComputerNameW	no	absent
GetNamedPipeClientProcessId	no	kernel32_vista.dll only
GetNamedPipeClientSessionId	no	absent
GetNamedPipeHandleStateA	reactos	kernel32.dll
GetNamedPipeHandleStateW	reactos	kernel32.dll
GetNamedPipeInfo	reactos	kernel32.dll
GetNamedPipeServerProcessId	no	absent
GetNamedPipeServerSessionId	no	absent
GetNativeSystemInfo	reactos	kernel32.dll
GetNextUmsListItem	no	absent
GetNextVDMCommand	reactos	kernel32.dll
GetNlsSectionName	reactos	kernel32.dll
GetNumaAvailableMemory	no	absent
GetNumaAvailableMemoryNode	reactos	kernel32.dll
GetNumaAvailableMemoryNodeEx	no	absent
GetNumaHighestNodeNumber	reactos	kernel32.dll
GetNumaNodeNumberFromHandle	no	absent
GetNumaNodeProcessorMask	reactos	kernel32.dll
GetNumaNodeProcessorMaskEx	no	absent
GetNumaProcessorMap	no	absent
GetNumaProcessorNode	reactos	kernel32.dll
GetNumaProcessorNodeEx	no	absent
GetNumaProximityNode	no	absent
GetNumaProximityNodeEx	no	absent
GetNumberFormatA	reactos	kernel32.dll
GetNumberFormatEx	no	absent
GetNumberFormatW	reactos	kernel32.dll
GetNumberOfConsoleFonts	reactos	kernel32.dll
GetNumberOfConsoleInputEvents	reactos	kernel32.dll
GetNumberOfConsoleMouseButtons	reactos	kernel32.dll
GetOEMCP	reactos	kernel32.dll
GetOverlappedResult	reactos	kernel32.dll
GetOverlappedResultEx	no	absent
GetPackageApplicationIds	no	absent
GetPackageFamilyName	no	absent
GetPackageFullName	no	absent
GetPackageId	no	absent
GetPackageInfo	no	absent
GetPackagePath	no	absent
GetPackagePathByFullName	no	absent
GetPackagesByPackageFamily	no	absent
GetPhysicallyInstalledSystemMemory	no	absent
GetPriorityClass	reactos	kernel32.dll
GetPrivateProfileIntA	reactos	kernel32.dll
GetPrivateProfileIntW	reactos	kernel32.dll
GetPrivateProfileSectionA	reactos	kernel32.dll
GetPrivateProfileSectionNamesA	reactos	kernel32.dll
GetPrivateProfileSectionNamesW	reactos	kernel32.dll
GetPrivateProfileSectionW	reactos	kernel32.dll
GetPrivateProfileStringA	reactos	kernel32.dll
GetPrivateProfileStringW	reactos	kernel32.dll
GetPrivateProfileStructA	reactos	kernel32.dll
GetPrivateProfileStructW	reactos	kernel32.dll
GetProcAddress	reactos	kernel32.dll
GetProcessAffinityMask	reactos	kernel32.dll
GetProcessDEPPolicy	reactos	kernel32.dll
GetProcessDefaultCpuSets	no	absent
GetProcessFlags	no	absent
GetProcessGroupAffinity	no	absent
GetProcessHandleCount	reactos	kernel32.dll
GetProcessHeap	reactos	kernel32.dll
GetProcessHeaps	reactos	kernel32.dll
GetProcessId	reactos	kernel32.dll
GetProcessIdOfThread	reactos	kernel32.dll
GetProcessInformation	no	absent
GetProcessIoCounters	reactos	kernel32.dll
GetProcessMitigationPolicy	no	absent
GetProcessPreferredUILanguages	no	absent
GetProcessPriorityBoost	reactos	kernel32.dll
GetProcessShutdownParameters	reactos	kernel32.dll
GetProcessTimes	reactos	kernel32.dll
GetProcessUserModeExceptionPolicy	no	absent
GetProcessVersion	reactos	kernel32.dll
GetProcessWorkingSetSize	reactos	kernel32.dll
GetProcessWorkingSetSizeEx	reactos	kernel32.dll
GetProcessorSystemCycleTime	no	absent
GetProductInfo	no	kernel32_vista.dll only
GetProductName	no	absent
GetProfileIntA	reactos	kernel32.dll
GetProfileIntW	reactos	kernel32.dll
GetProfileSectionA	reactos	kernel32.dll
GetProfileSectionW	reactos	kernel32.dll
GetProfileStringA	reactos	kernel32.dll
GetProfileStringW	reactos	kernel32.dll
GetQueuedCompletionStatus	reactos	kernel32.dll
GetQueuedCompletionStatusEx	no	absent
GetRoamingLastObservedChangeTime	no	absent
GetSLCallbackTarget	no	absent
GetSLCallbackTemplate	no	absent
GetSerializedAtomBytes	no	absent
GetShortPathNameA	reactos	kernel32.dll
GetShortPathNameW	reactos	kernel32.dll
GetStagedPackagePathByFullName	no	absent
GetStartupInfoA	reactos	kernel32.dll
GetStartupInfoW	reactos	kernel32.dll
GetStateContainerDepth	no	absent
GetStateFolder	no	absent
GetStateRootFolder	no	absent
GetStateSettingsFolder	no	absent
GetStateVersion	no	absent
GetStdHandle	reactos	kernel32.dll
GetStringScripts	no	absent
GetStringTypeA	reactos	kernel32.dll
GetStringTypeExA	reactos	kernel32.dll
GetStringTypeExW	reactos	kernel32.dll
GetStringTypeW	reactos	kernel32.dll
GetSystemAppDataFolder	no	absent
GetSystemAppDataKey	no	absent
GetSystemCpuSetInformation	no	absent
GetSystemDEPPolicy	no	absent
GetSystemDefaultLCID	reactos	kernel32.dll
GetSystemDefaultLangID	reactos	kernel32.dll
GetSystemDefaultLocaleName	no	absent
GetSystemDefaultUILanguage	reactos	kernel32.dll
GetSystemDirectoryA	reactos	kernel32.dll
GetSystemDirectoryW	reactos	kernel32.dll
GetSystemFileCacheSize	reactos	kernel32.dll
GetSystemFirmwareTable	reactos	kernel32.dll
GetSystemInfo	reactos	kernel32.dll
GetSystemPowerStatus	reactos	kernel32.dll
GetSystemPreferredUILanguages	no	kernel32_vista.dll only
GetSystemRegistryQuota	reactos	kernel32.dll
GetSystemTime	reactos	kernel32.dll
GetSystemTimeAdjustment	reactos	kernel32.dll
GetSystemTimeAsFileTime	reactos	kernel32.dll
GetSystemTimePreciseAsFileTime	no	kernel32_vista.dll only
GetSystemTimes	reactos	kernel32.dll
GetSystemWindowsDirectoryA	reactos	kernel32.dll
GetSystemWindowsDirectoryW	reactos	kernel32.dll
GetSystemWow64DirectoryA	reactos	kernel32.dll
GetSystemWow64DirectoryW	reactos	kernel32.dll
GetTapeParameters	reactos	kernel32.dll
GetTapePosition	reactos	kernel32.dll
GetTapeStatus	reactos	kernel32.dll
GetTempFileNameA	reactos	kernel32.dll
GetTempFileNameW	reactos	kernel32.dll
GetTempPathA	reactos	kernel32.dll
GetTempPathW	reactos	kernel32.dll
GetThreadContext	reactos	kernel32.dll
GetThreadDescription	no	kernel32_vista.dll only
GetThreadErrorMode	no	absent
GetThreadGroupAffinity	no	absent
GetThreadIOPendingFlag	reactos	kernel32.dll
GetThreadId	reactos	kernel32.dll
GetThreadIdealProcessorEx	no	absent
GetThreadInformation	no	absent
GetThreadLocale	reactos	kernel32.dll
GetThreadPreferredUILanguages	no	kernel32_vista.dll only
GetThreadPriority	reactos	kernel32.dll
GetThreadPriorityBoost	reactos	kernel32.dll
GetThreadSelectedCpuSets	no	absent
GetThreadSelectorEntry	reactos	kernel32.dll
GetThreadTimes	reactos	kernel32.dll
GetThreadUILanguage	no	kernel32_vista.dll only
GetTickCount	reactos	kernel32.dll
GetTickCount64	no	kernel32_vista.dll only
GetTimeFormatA	reactos	kernel32.dll
GetTimeFormatAWorker	no	absent
GetTimeFormatEx	no	absent
GetTimeFormatW	reactos	kernel32.dll
GetTimeFormatWWorker	no	absent
GetTimeZoneInformation	reactos	kernel32.dll
GetTimeZoneInformationForYear	no	absent
GetUILanguageInfo	no	kernel32_vista.dll only
GetUmsCompletionListEvent	no	absent
GetUmsSystemThreadInformation	no	absent
GetUserDefaultLCID	reactos	kernel32.dll
GetUserDefaultLangID	reactos	kernel32.dll
GetUserDefaultLocaleName	no	kernel32_vista.dll only
GetUserDefaultUILanguage	reactos	kernel32.dll
GetUserGeoID	reactos	kernel32.dll
GetUserPreferredUILanguages	no	kernel32_vista.dll only
GetVDMCurrentDirectories	reactos	kernel32.dll
GetVersion	reactos	kernel32.dll
GetVersionExA	reactos	kernel32.dll
GetVersionExW	reactos	kernel32.dll
GetVolumeInformationA	reactos	kernel32.dll
GetVolumeInformationByHandleW	no	absent
GetVolumeInformationW	reactos	kernel32.dll
GetVolumeNameForVolumeMountPointA	reactos	kernel32.dll
GetVolumeNameForVolumeMountPointW	reactos	kernel32.dll
GetVolumePathNameA	reactos	kernel32.dll
GetVolumePathNameW	reactos	kernel32.dll
GetVolumePathNamesForVolumeNameA	reactos	kernel32.dll
GetVolumePathNamesForVolumeNameW	reactos	kernel32.dll
GetWindowsDirectoryA	reactos	kernel32.dll
GetWindowsDirectoryW	reactos	kernel32.dll
GetWriteWatch	reactos	kernel32.dll
GetXStateFeaturesMask	no	absent
GlobalAddAtomA	reactos	kernel32.dll
GlobalAddAtomExA	no	absent
GlobalAddAtomExW	no	absent
GlobalAddAtomW	reactos	kernel32.dll
GlobalAlloc	reactos	kernel32.dll
GlobalCompact	reactos	kernel32.dll
GlobalDeleteAtom	reactos	kernel32.dll
GlobalFindAtomA	reactos	kernel32.dll
GlobalFindAtomW	reactos	kernel32.dll
GlobalFix	reactos	kernel32.dll
GlobalFlags	reactos	kernel32.dll
GlobalFree	reactos	kernel32.dll
GlobalGetAtomNameA	reactos	kernel32.dll
GlobalGetAtomNameW	reactos	kernel32.dll
GlobalHandle	reactos	kernel32.dll
GlobalLock	reactos	kernel32.dll
GlobalMemoryStatus	reactos	kernel32.dll
GlobalMemoryStatusEx	reactos	kernel32.dll
GlobalReAlloc	reactos	kernel32.dll
GlobalSize	reactos	kernel32.dll
GlobalUnWire	reactos	kernel32.dll
GlobalUnfix	reactos	kernel32.dll
GlobalUnlock	reactos	kernel32.dll
GlobalWire	reactos	kernel32.dll
Heap32First	reactos	kernel32.dll
Heap32ListFirst	reactos	kernel32.dll
Heap32ListNext	reactos	kernel32.dll
Heap32Next	reactos	kernel32.dll
HeapAlloc	reactos	kernel32.dll
HeapCompact	reactos	kernel32.dll
HeapCreate	reactos	kernel32.dll
HeapCreateTagsW	reactos	kernel32.dll
HeapDestroy	reactos	kernel32.dll
HeapExtend	reactos	kernel32.dll
HeapFree	reactos	kernel32.dll
HeapLock	reactos	kernel32.dll
HeapQueryInformation	reactos	kernel32.dll
HeapQueryTagW	reactos	kernel32.dll
HeapReAlloc	reactos	kernel32.dll
HeapSetFlags	no	absent
HeapSetInformation	reactos	kernel32.dll
HeapSize	reactos	kernel32.dll
HeapSummary	reactos	kernel32.dll
HeapUnlock	reactos	kernel32.dll
HeapUsage	reactos	kernel32.dll
HeapValidate	reactos	kernel32.dll
HeapWalk	reactos	kernel32.dll
IdnToAscii	no	absent
IdnToNameprepUnicode	no	absent
IdnToUnicode	no	absent
InitAtomTable	reactos	kernel32.dll
InitOnceBeginInitialize	no	kernel32_vista.dll only
InitOnceComplete	no	kernel32_vista.dll only
InitOnceExecuteOnce	no	kernel32_vista.dll only
InitOnceInitialize	no	kernel32_vista.dll only
InitializeConditionVariable	no	kernel32_vista.dll only
InitializeContext	no	absent
InitializeCriticalSection	reactos	kernel32.dll
InitializeCriticalSectionAndSpinCount	reactos	kernel32.dll
InitializeCriticalSectionEx	no	kernel32_vista.dll only
InitializeExtendedContext	no	absent
InitializeProcThreadAttributeList	no	absent
InitializeSListHead	reactos	kernel32.dll
InitializeSRWLock	no	kernel32_vista.dll only
InitializeSynchronizationBarrier	no	absent
InstallELAMCertificateInfo	no	absent
InterlockedCompareExchange	reactos	kernel32.dll
InterlockedCompareExchange64	reactos	kernel32.dll
InterlockedDecrement	reactos	kernel32.dll
InterlockedExchange	reactos	kernel32.dll
InterlockedExchangeAdd	reactos	kernel32.dll
InterlockedFlushSList	reactos	kernel32.dll
InterlockedIncrement	reactos	kernel32.dll
InterlockedPopEntrySList	reactos	kernel32.dll
InterlockedPushEntrySList	reactos	kernel32.dll
InterlockedPushListSList	no	absent
InterlockedPushListSListEx	no	absent
InvalidateConsoleDIBits	reactos	kernel32.dll
InvalidateNLSCache	no	absent
IsBadCodePtr	reactos	kernel32.dll
IsBadHugeReadPtr	reactos	kernel32.dll
IsBadHugeWritePtr	reactos	kernel32.dll
IsBadReadPtr	reactos	kernel32.dll
IsBadStringPtrA	reactos	kernel32.dll
IsBadStringPtrW	reactos	kernel32.dll
IsBadWritePtr	reactos	kernel32.dll
IsCalendarLeapDay	no	absent
IsCalendarLeapMonth	no	absent
IsCalendarLeapYear	no	absent
IsDBCSLeadByte	reactos	kernel32.dll
IsDBCSLeadByteEx	reactos	kernel32.dll
IsDebuggerPresent	reactos	kernel32.dll
IsLSCallback	no	absent
IsNLSDefinedString	reactos	kernel32.dll
IsNativeVhdBoot	no	absent
IsNormalizedString	no	absent
IsProcessCritical	no	absent
IsProcessInJob	reactos	kernel32.dll
IsProcessorFeaturePresent	reactos	kernel32.dll
IsSLCallback	no	absent
IsSystemResumeAutomatic	reactos	kernel32.dll
IsThreadAFiber	no	absent
IsThreadpoolTimerSet	no	absent
IsTimeZoneRedirectionEnabled	reactos	kernel32.dll
IsValidCalDateTime	no	absent
IsValidCodePage	reactos	kernel32.dll
IsValidLanguageGroup	reactos	kernel32.dll
IsValidLocale	reactos	kernel32.dll
IsValidLocaleName	no	kernel32_vista.dll only
IsValidNLSVersion	no	absent
IsValidUILanguage	reactos	kernel32.dll
IsWow64Process	reactos	kernel32.dll
K32EmptyWorkingSet	no	absent
K32EnumDeviceDrivers	no	absent
K32EnumPageFilesA	no	absent
K32EnumPageFilesW	no	absent
K32EnumProcessModules	no	absent
K32EnumProcessModulesEx	no	absent
K32EnumProcesses	no	absent
K32GetDeviceDriverBaseNameA	no	absent
K32GetDeviceDriverBaseNameW	no	absent
K32GetDeviceDriverFileNameA	no	absent
K32GetDeviceDriverFileNameW	no	absent
K32GetMappedFileNameA	no	absent
K32GetMappedFileNameW	no	absent
K32GetModuleBaseNameA	no	absent
K32GetModuleBaseNameW	no	absent
K32GetModuleFileNameExA	no	absent
K32GetModuleFileNameExW	no	absent
K32GetModuleInformation	no	absent
K32GetPerformanceInfo	no	absent
K32GetProcessImageFileNameA	no	absent
K32GetProcessImageFileNameW	no	absent
K32GetProcessMemoryInfo	no	absent
K32GetWsChanges	no	absent
K32GetWsChangesEx	no	absent
K32InitializeProcessForWsWatch	no	absent
K32QueryWorkingSet	no	absent
K32QueryWorkingSetEx	no	absent
K32Thk1632Epilog	no	absent
K32Thk1632Prolog	no	absent
K32_NtCreateFile	no	absent
K32_RtlNtStatusToDosError	no	absent
LCIDToLocaleName	no	kernel32_vista.dll only
LCMapStringA	reactos	kernel32.dll
LCMapStringEx	no	absent
LCMapStringW	reactos	kernel32.dll
LZClose	reactos	kernel32.dll
LZCloseFile	reactos	kernel32.dll
LZCopy	reactos	kernel32.dll
LZCreateFileW	reactos	kernel32.dll
LZDone	reactos	kernel32.dll
LZInit	reactos	kernel32.dll
LZOpenFileA	reactos	kernel32.dll
LZOpenFileW	reactos	kernel32.dll
LZRead	reactos	kernel32.dll
LZSeek	reactos	kernel32.dll
LZStart	reactos	kernel32.dll
LeaveCriticalSection	reactos	kernel32.dll
LeaveCriticalSectionWhenCallbackReturns	no	absent
LoadAppInitDlls	no	absent
LoadLibraryA	reactos	kernel32.dll
LoadLibraryExA	reactos	kernel32.dll
LoadLibraryExW	reactos	kernel32.dll
LoadLibraryW	reactos	kernel32.dll
LoadModule	reactos	kernel32.dll
LoadPackagedLibrary	no	absent
LoadResource	reactos	kernel32.dll
LoadStringBaseExW	no	absent
LoadStringBaseW	no	absent
LocalAlloc	reactos	kernel32.dll
LocalCompact	reactos	kernel32.dll
LocalFileTimeToFileTime	reactos	kernel32.dll
LocalFlags	reactos	kernel32.dll
LocalFree	reactos	kernel32.dll
LocalHandle	reactos	kernel32.dll
LocalLock	reactos	kernel32.dll
LocalReAlloc	reactos	kernel32.dll
LocalShrink	reactos	kernel32.dll
LocalSize	reactos	kernel32.dll
LocalUnlock	reactos	kernel32.dll
LocaleNameToLCID	no	kernel32_vista.dll only
LocateExtendedFeature	no	absent
LocateLegacyContext	no	absent
LocateXStateFeature	no	absent
LockFile	reactos	kernel32.dll
LockFileEx	reactos	kernel32.dll
LockResource	reactos	kernel32.dll
MakeCriticalSectionGlobal	no	absent
MapHInstLS	no	absent
MapHInstLS_PN	no	absent
MapHInstSL	no	absent
MapHInstSL_PN	no	absent
MapHModuleLS	no	absent
MapHModuleSL	no	absent
MapSL	no	absent
MapSLFix	no	absent
MapUserPhysicalPages	reactos	kernel32.dll
MapUserPhysicalPagesScatter	reactos	kernel32.dll
MapViewOfFile	reactos	kernel32.dll
MapViewOfFileEx	reactos	kernel32.dll
MapViewOfFileExNuma	no	absent
MapViewOfFileFromApp	no	absent
Module32First	reactos	kernel32.dll
Module32FirstW	reactos	kernel32.dll
Module32Next	reactos	kernel32.dll
Module32NextW	reactos	kernel32.dll
MoveFileA	reactos	kernel32.dll
MoveFileExA	reactos	kernel32.dll
MoveFileExW	reactos	kernel32.dll
MoveFileTransactedA	no	absent
MoveFileTransactedW	no	absent
MoveFileW	reactos	kernel32.dll
MoveFileWithProgressA	reactos	kernel32.dll
MoveFileWithProgressW	reactos	kernel32.dll
MulDiv	reactos	kernel32.dll
MultiByteToWideChar	reactos	kernel32.dll
NeedCurrentDirectoryForExePathA	reactos	kernel32.dll
NeedCurrentDirectoryForExePathW	reactos	kernel32.dll
NlsCheckPolicy	no	absent
NlsConvertIntegerToString	reactos	kernel32.dll
NlsEventDataDescCreate	no	absent
NlsGetCacheUpdateCount	reactos	kernel32.dll
NlsResetProcessLocale	reactos	kernel32.dll
NlsUpdateLocale	no	absent
NlsUpdateSystemLocale	no	absent
NlsWriteEtwEvent	no	absent
NormalizeString	no	absent
NotifyMountMgr	no	absent
NotifyNLSUserCache	no	absent
NotifyUILanguageChange	no	absent
NtVdm64CreateProcessInternalW	no	absent
NumaVirtualQueryNode	no	absent
OOBEComplete	no	absent
OfferVirtualMemory	no	absent
OpenConsoleW	reactos	kernel32.dll
OpenConsoleWStub	no	absent
OpenDataFile	reactos	kernel32.dll
OpenEventA	reactos	kernel32.dll
OpenEventW	reactos	kernel32.dll
OpenFile	reactos	kernel32.dll
OpenFileById	no	kernel32_vista.dll only
OpenFileMappingA	reactos	kernel32.dll
OpenFileMappingW	reactos	kernel32.dll
OpenJobObjectA	reactos	kernel32.dll
OpenJobObjectW	reactos	kernel32.dll
OpenMutexA	reactos	kernel32.dll
OpenMutexW	reactos	kernel32.dll
OpenPackageInfoByFullName	no	absent
OpenPrivateNamespaceA	no	absent
OpenPrivateNamespaceW	no	absent
OpenProcess	reactos	kernel32.dll
OpenProcessToken	no	absent
OpenProfileUserMapping	reactos	kernel32.dll
OpenSemaphoreA	reactos	kernel32.dll
OpenSemaphoreW	reactos	kernel32.dll
OpenState	no	absent
OpenStateAtom	no	absent
OpenStateExplicit	no	absent
OpenThread	reactos	kernel32.dll
OpenThreadToken	no	absent
OpenVxDHandle	no	absent
OpenWaitableTimerA	reactos	kernel32.dll
OpenWaitableTimerW	reactos	kernel32.dll
OutputDebugStringA	reactos	kernel32.dll
OutputDebugStringW	reactos	kernel32.dll
OverrideRoamingDataModificationTimesInRange	no	absent
PackageFamilyNameFromFullName	no	absent
PackageFamilyNameFromId	no	absent
PackageFullNameFromId	no	absent
PackageIdFromFullName	no	absent
PackageNameAndPublisherIdFromFamilyName	no	absent
ParseApplicationUserModelId	no	absent
PeekConsoleInputA	reactos	kernel32.dll
PeekConsoleInputW	reactos	kernel32.dll
PeekNamedPipe	reactos	kernel32.dll
PostQueuedCompletionStatus	reactos	kernel32.dll
PowerClearRequest	no	absent
PowerCreateRequest	no	absent
PowerSetRequest	no	absent
PrefetchVirtualMemory	no	absent
PrepareTape	reactos	kernel32.dll
PrivCopyFileExW	reactos	kernel32.dll
PrivMoveFileIdentityW	reactos	kernel32.dll
Process32First	reactos	kernel32.dll
Process32FirstW	reactos	kernel32.dll
Process32Next	reactos	kernel32.dll
Process32NextW	reactos	kernel32.dll
ProcessIdToSessionId	reactos	kernel32.dll
PssCaptureSnapshot	no	absent
PssDuplicateSnapshot	no	absent
PssFreeSnapshot	no	absent
PssQuerySnapshot	no	absent
PssWalkMarkerCreate	no	absent
PssWalkMarkerFree	no	absent
PssWalkMarkerGetPosition	no	absent
PssWalkMarkerRewind	no	absent
PssWalkMarkerSeek	no	absent
PssWalkMarkerSeekToBeginning	no	absent
PssWalkMarkerSetPosition	no	absent
PssWalkMarkerTell	no	absent
PssWalkSnapshot	no	absent
PublishStateChangeNotification	no	absent
PulseEvent	reactos	kernel32.dll
PurgeComm	reactos	kernel32.dll
QT_Thunk	no	absent
QueryActCtxSettingsW	no	absent
QueryActCtxSettingsWWorker	no	absent
QueryActCtxW	reactos	kernel32.dll
QueryActCtxWWorker	no	absent
QueryDepthSList	reactos	kernel32.dll
QueryDosDeviceA	reactos	kernel32.dll
QueryDosDeviceW	reactos	kernel32.dll
